
iter,llc_rd,llc_wr,mem_rd,mem_wr,decision,token
3310,0,0,0,0,R,170800
3311,30,14,7,3,H,-13240
3312,4,1,2,1,R,102120
3313,30,14,7,4,H,-86320
3314,6,0,0,0,R,25680
3315,28,16,8,4,H,-148880
3316,5,2,1,1,-,-37400
3317,0,0,0,0,R,134600
3318,26,16,7,3,H,-9440
3319,6,3,1,1,R,92040
3320,30,15,7,3,H,-92000
3321,3,2,2,1,R,33360
3322,29,16,6,3,H,-134560
3323,5,3,1,0,-,-18680
3324,0,0,0,0,R,153320
3325,31,12,8,4,H,-51240
3326,5,1,1,1,R,60240
3327,27,20,7,3,H,-93800
3328,7,4,1,1,-,-2320
3329,0,0,0,0,R,169680
3330,27,19,7,3,-,15640
3331,37,18,10,5,H,-265560
3332,5,2,0,0,-,-143560
3333,0,0,0,0,R,28440
3334,27,14,8,4,H,-136120
3335,9,9,1,1,-,-64640
3336,0,0,0,0,R,107360
3337,28,17,7,4,H,-61080
3338,5,3,2,1,R,44280
3339,30,14,7,4,H,-144160
3340,6,1,0,0,-,-32160
3341,0,0,0,0,R,139840
3342,27,17,8,5,H,-29120
3343,6,3,0,0,R,82880
3344,29,15,8,4,H,-101680
3345,6,4,2,1,-,-6320
3346,0,0,0,0,R,165680
3347,28,18,6,3,-,7760
3348,39,16,10,4,H,-289040
3349,5,3,2,1,-,-183680
3350,0,0,0,0,-,-11680
3351,0,0,0,0,R,160320
3352,28,19,6,3,-,2400
3353,35,20,9,4,H,-248280
3354,9,6,0,0,-,-166280
3355,0,0,0,0,R,5720
3356,29,15,8,4,H,-178840
3357,6,3,1,1,-,-77360
3358,0,0,0,0,R,94640
3359,29,16,7,3,H,-79400
3360,5,3,2,1,R,25960
3361,28,18,6,3,H,-131960
3362,3,2,2,1,-,-6600
3363,0,0,0,0,R,165400
3364,30,15,6,4,H,-16920
3365,6,5,0,0,R,95080
3366,29,14,8,4,H,-89480
3367,5,3,2,1,R,15880
3368,28,18,6,3,H,-142040
3369,9,4,2,1,-,-76680
3370,0,0,0,0,R,95320
3371,30,10,8,4,H,-99240
3372,5,1,0,0,R,22760
3373,31,12,8,4,H,-181800
3374,8,3,2,1,-,-106440
3375,0,0,0,0,R,65560
3376,29,17,6,3,H,-102360
3377,4,3,1,0,R,23520
3378,29,14,8,4,H,-161040
3379,7,4,1,1,-,-69560
3380,0,0,0,0,R,102440
3381,30,15,7,3,H,-81600
3382,4,1,2,1,R,33760
3383,30,14,7,4,H,-154680
3384,6,3,0,0,-,-42680
3385,0,0,0,0,R,129320
3386,31,11,8,4,H,-75240
3387,4,2,2,1,R,40120
3388,29,17,6,3,H,-127800
3389,7,2,1,1,-,-36320
3390,0,0,0,0,R,135680
3391,27,17,7,3,H,-18360
3392,4,3,1,1,R,103120
3393,29,16,7,3,H,-70920
3394,8,7,2,1,R,4440
3395,29,16,6,3,H,-163480
3396,4,3,1,0,-,-37600
3397,0,0,0,0,R,134400
3398,30,13,8,4,H,-60160
3399,6,3,1,1,R,41320
3400,30,15,7,3,H,-142720
3401,3,2,2,1,-,-17360
3402,0,0,0,0,R,154640
3403,31,13,7,4,H,-43800
3404,6,4,0,0,R,68200
3405,28,16,8,4,H,-106360
3406,5,3,1,1,R,5120
3407,30,11,7,3,H,-178920
3408,6,3,2,1,-,-83560
3409,0,0,0,0,R,88440
3410,30,14,7,4,H,-100000
3411,7,4,0,0,R,2000
3412,27,18,8,4,H,-162560
3413,7,3,0,0,-,-60560
3414,0,0,0,0,R,111440
3415,27,17,8,4,H,-53120
3416,5,3,1,1,R,58360
3417,30,15,7,3,H,-125680
3418,5,3,2,1,-,-20320
3419,0,0,0,0,R,151680
3420,29,16,6,3,H,-16240
3421,5,4,1,0,R,99640
3422,31,12,8,4,H,-104920
3423,8,5,1,1,-,-23440
3424,0,0,0,0,R,148560
3425,28,17,7,3,H,-15480
3426,7,3,1,1,R,76000
3427,30,12,7,3,H,-108040
3428,5,3,2,1,-,-2680
3429,0,0,0,0,R,169320
3430,31,12,8,4,H,-35240
3431,5,1,0,0,R,86760
3432,30,13,8,4,H,-107800
3433,7,2,2,1,-,-22440
3434,0,0,0,0,R,149560
3435,30,15,6,4,H,-32760
3436,4,1,1,0,R,93120
3437,29,15,8,4,H,-91440
3438,7,3,1,1,R,40
3439,30,14,7,3,H,-184000
3440,3,3,2,1,-,-58640
3441,0,0,0,0,R,113360
3442,30,14,7,4,H,-75080
3443,6,4,0,0,R,36920
3444,29,10,8,4,H,-147640
3445,6,4,2,1,-,-52280
3446,0,0,0,0,R,119720
3447,30,15,7,2,H,-59920
3448,9,5,0,0,R,22080
3449,29,14,8,4,H,-162480
3450,4,2,1,1,-,-41000
3451,0,0,0,0,R,131000
3452,30,15,7,3,H,-53040
3453,6,2,2,1,R,42320
3454,30,14,7,4,H,-146120
3455,6,1,1,0,-,-40240
3456,0,0,0,0,R,131760
3457,29,15,8,4,H,-52800
3458,6,4,1,1,R,48680
3459,30,14,7,3,H,-135360
3460,7,3,2,1,-,-50000
3461,0,0,0,0,R,122000
3462,25,19,6,4,H,-10320
3463,7,4,2,1,R,75040
3464,29,17,6,3,H,-92880
3465,6,2,2,0,R,6880
3466,28,17,7,4,H,-161560
3467,9,2,1,0,-,-85680
3468,0,0,0,0,R,86320
3469,28,16,8,4,H,-88240
3470,5,3,1,1,R,23240
3471,28,17,7,3,H,-140800
3472,6,6,2,1,-,-45440
3473,0,0,0,0,R,126560
3474,30,15,6,4,H,-55760
3475,3,3,0,0,R,86240
3476,30,13,8,4,H,-108320
3477,7,4,1,1,-,-16840
3478,0,0,0,0,R,155160
3479,29,16,7,3,H,-18880
3480,5,1,2,1,R,86480
3481,29,13,6,3,H,-81440
3482,6,3,1,0,R,24440
3483,30,13,8,4,H,-170120
3484,7,3,1,1,-,-78640
3485,0,0,0,0,R,93360
3486,32,9,8,4,H,-121200
3487,6,2,0,0,-,-9200
3488,0,0,0,0,R,162800
3489,28,16,8,4,H,-11760
3490,5,3,1,1,R,99720
3491,28,17,7,3,H,-64320
3492,7,0,2,1,R,21040
3493,31,11,8,4,H,-183520
3494,6,3,0,0,-,-71520
3495,0,0,0,0,R,100480
3496,28,17,8,4,H,-74080
3497,7,5,1,1,R,17400
3498,26,18,7,3,H,-126640
3499,5,2,0,0,-,-4640
3500,0,0,0,0,R,167360
3501,28,16,8,4,H,-7200
3502,7,4,1,1,R,84280
3503,31,12,7,3,H,-109760
3504,4,1,1,0,R,16120
3505,31,12,8,4,H,-188440
3506,5,3,1,1,-,-76960
3507,0,0,0,0,R,95040
3508,29,16,7,3,H,-79000
3509,4,1,2,1,R,36360
3510,29,16,6,3,H,-131560
3511,6,2,1,0,-,-25680
3512,0,0,0,0,R,146320
3513,29,16,7,4,H,-32120
3514,6,3,0,0,R,79880
3515,31,12,8,3,H,-120280
3516,3,2,1,1,R,11200
3517,28,16,7,3,H,-152840
3518,7,5,2,1,-,-67480
3519,0,0,0,0,R,104520
3520,28,18,6,3,H,-53400
3521,6,2,2,1,R,41960
3522,29,15,8,4,H,-142600
3523,4,2,0,0,-,-10600
3524,0,0,0,0,R,161400
3525,29,14,8,4,H,-23160
3526,7,1,2,1,R,62200
3527,30,15,6,4,H,-120120
3528,6,3,1,0,-,-14240
3529,0,0,0,0,R,157760
3530,27,17,8,4,H,-6800
3531,7,6,1,1,R,84680
3532,28,17,7,3,H,-79360
3533,6,4,2,1,R,16000
3534,27,16,6,3,H,-131920
3535,7,1,2,1,-,-46560
3536,0,0,0,0,R,125440
3537,30,15,6,4,H,-56880
3538,6,3,0,0,R,55120
3539,28,16,8,4,H,-119440
3540,9,2,1,1,-,-47960
3541,0,0,0,0,R,124040
3542,29,16,7,3,H,-50000
3543,4,3,2,1,R,65360
3544,30,14,7,4,H,-123080
3545,6,5,0,0,-,-11080
3546,0,0,0,0,R,160920
3547,28,16,8,4,H,-13640
3548,5,1,1,1,R,97840
3549,27,20,7,3,H,-56200
3550,6,5,1,1,R,45280
3551,29,16,7,3,H,-128760
3552,5,3,1,1,-,-17280
3553,0,0,0,0,R,154720
3554,29,13,7,3,H,-19320
3555,5,1,2,1,R,86040
3556,30,15,6,4,H,-96280
3557,9,2,1,0,-,-20400
3558,0,0,0,0,R,151600
3559,29,14,8,4,H,-32960
3560,5,3,1,1,R,78520
3561,29,16,7,3,H,-95520
3562,4,1,2,1,R,19840
3563,31,10,8,4,H,-184720
3564,6,1,1,1,-,-83240
3565,0,0,0,0,R,88760
3566,30,15,7,2,H,-90880
3567,4,3,2,1,R,24480
3568,29,16,6,3,H,-143440
3569,6,4,1,0,-,-37560
3570,0,0,0,0,R,134440
3571,29,11,7,4,H,-44000
3572,6,1,0,0,R,68000
3573,28,16,8,4,H,-106560
3574,7,3,1,1,-,-15080
3575,0,0,0,0,R,156920
3576,30,14,7,3,H,-27120
3577,6,1,2,1,R,68240
3578,29,14,8,4,H,-116320
3579,7,2,1,1,-,-24840
3580,0,0,0,0,R,147160
3581,31,13,7,3,H,-46880
3582,4,4,1,0,R,79000
3583,28,17,7,4,H,-89440
3584,6,6,0,0,R,22560
3585,27,18,8,4,H,-142000
3586,7,3,1,1,-,-50520
3587,0,0,0,0,R,121480
3588,27,15,7,3,H,-32560
3589,8,3,1,1,R,48920
3590,28,18,7,3,H,-115120
3591,6,3,2,1,-,-19760
3592,0,0,0,0,R,152240
3593,28,18,6,3,H,-5680
3594,11,5,2,1,R,39680
3595,29,15,8,4,H,-144880
3596,5,2,0,0,-,-22880
3597,0,0,0,0,R,149120
3598,30,13,8,4,H,-45440
3599,6,1,2,1,R,49920
3600,29,16,6,3,H,-118000
3601,4,2,1,0,R,7880
3602,28,19,6,3,H,-150040
3603,5,3,1,0,-,-34160
3604,0,0,0,0,R,137840
3605,29,15,8,4,H,-46720
3606,6,4,0,0,R,65280
3607,28,12,8,4,H,-109280
3608,8,3,1,1,-,-27800
3609,0,0,0,0,R,144200
3610,28,17,7,3,H,-19840
3611,5,2,2,1,R,85520
3612,30,15,6,4,H,-96800
3613,6,4,1,0,R,9080
3614,31,12,8,4,H,-195480
3615,6,2,2,1,-,-100120
3616,0,0,0,0,R,71880
3617,29,16,6,3,H,-96040
3618,7,2,1,0,-,-160
3619,0,0,0,0,R,171840
3620,26,20,7,4,-,23400
3621,40,15,9,5,H,-281680
3622,6,3,0,0,-,-169680
3623,0,0,0,0,R,2320
3624,28,14,7,4,H,-166120
3625,7,4,0,0,-,-64120
3626,0,0,0,0,R,107880
3627,28,16,8,4,H,-66680
3628,5,3,1,1,R,44800
3629,31,13,7,3,H,-149240
3630,6,3,1,0,-,-43360
3631,0,0,0,0,R,128640
3632,31,11,8,4,H,-75920
3633,5,3,2,1,R,29440
3634,29,17,6,3,H,-138480
3635,5,2,1,0,-,-22600
3636,0,0,0,0,R,149400
3637,28,17,7,4,H,-19040
3638,5,3,0,0,R,102960
3639,29,15,8,4,H,-81600
3640,5,2,1,1,R,29880
3641,31,12,7,3,H,-164160
3642,3,2,1,0,-,-28280
3643,0,0,0,0,R,143720
3644,28,18,6,3,H,-14200
3645,4,1,2,1,R,101160
3646,28,18,6,3,H,-56760
3647,8,1,2,1,R,18600
3648,28,17,7,4,H,-149840
3649,7,3,0,0,-,-47840
3650,0,0,0,0,R,124160
3651,31,11,8,4,H,-80400
3652,3,1,2,1,R,44960
3653,28,18,6,3,H,-112960
3654,4,1,2,1,R,2400
3655,30,15,6,4,H,-179920
3656,4,3,1,0,-,-54040
3657,0,0,0,0,R,117960
3658,28,17,7,4,H,-50480
3659,9,6,0,0,R,31520
3660,29,11,8,4,H,-153040
3661,4,1,0,0,-,-21040
3662,0,0,0,0,R,150960
3663,31,11,8,4,H,-53600
3664,5,3,2,1,R,51760
3665,29,16,6,3,H,-116160
3666,6,1,1,0,-,-10280
3667,0,0,0,0,R,161720
3668,28,16,8,4,H,-12840
3669,7,2,1,1,R,78640
3670,28,17,7,3,H,-85400
3671,5,2,2,1,R,19960
3672,29,16,6,3,H,-147960
3673,5,2,1,0,-,-32080
3674,0,0,0,0,R,139920
3675,28,17,7,4,H,-28520
3676,6,5,0,0,R,83480
3677,28,16,8,4,H,-91080
3678,6,4,1,1,R,10400
3679,27,15,7,3,H,-143640
3680,5,2,1,1,-,-32160
3681,0,0,0,0,R,139840
3682,30,15,7,3,H,-44200
3683,8,5,2,1,R,31160
3684,29,15,8,4,H,-153400
3685,4,3,0,0,-,-21400
3686,0,0,0,0,R,150600
3687,29,15,8,4,H,-33960
3688,6,5,1,1,R,67520
3689,31,12,7,3,H,-126520
3690,4,2,1,0,-,-640
3691,0,0,0,0,R,171360
3692,30,13,8,4,H,-23200
3693,6,5,1,1,R,78280
3694,30,14,7,3,H,-105760
3695,5,3,2,1,-,-400
3696,0,0,0,0,R,171600
3697,28,15,6,3,-,13680
3698,37,19,10,5,H,-267520
3699,8,3,1,1,-,-186040
3700,0,0,0,0,-,-14040
3701,0,0,0,0,R,157960
3702,30,14,7,3,H,-26080
3703,3,3,2,1,R,99280
3704,29,16,6,3,H,-68640
3705,5,2,1,0,R,47240
3706,29,15,8,4,H,-137320
3707,4,2,0,0,-,-5320
3708,0,0,0,0,R,166680
3709,31,12,8,4,H,-37880
3710,6,3,2,1,R,57480
3711,30,15,6,4,H,-124840
3712,6,3,1,0,-,-18960
3713,0,0,0,0,R,153040
3714,27,16,7,4,H,-5400
3715,6,2,1,0,R,100480
3716,31,12,8,4,H,-104080
3717,5,3,1,1,R,7400
3718,31,12,7,3,H,-186640
3719,6,3,1,0,-,-80760
3720,0,0,0,0,R,91240
3721,29,16,7,4,H,-87200
3722,6,2,0,0,R,24800
3723,28,16,8,3,H,-145360
3724,5,3,1,1,-,-33880
3725,0,0,0,0,R,138120
3726,29,16,7,3,H,-35920
3727,5,2,2,1,R,69440
3728,31,13,7,4,H,-129000
3729,7,2,0,0,-,-27000
3730,0,0,0,0,R,145000
3731,29,14,8,4,H,-39560
3732,5,4,1,1,R,71920
3733,28,13,7,3,H,-92120
3734,7,2,2,1,-,-6760
3735,0,0,0,0,R,165240
3736,29,16,6,3,H,-2680
3737,7,3,1,0,R,93200
3738,28,17,7,4,H,-75240
3739,6,2,0,0,R,36760
3740,28,16,8,4,H,-137800
3741,5,3,1,1,-,-26320
3742,0,0,0,0,R,145680
3743,30,15,7,3,H,-38360
3744,4,3,2,1,R,77000
3745,29,17,6,3,H,-90920
3746,4,1,1,0,R,34960
3747,28,17,7,4,H,-133480
3748,7,3,0,0,-,-31480
3749,0,0,0,0,R,140520
3750,27,17,7,4,H,-17920
3751,4,0,1,0,R,107960
3752,31,12,8,4,H,-96600
3753,5,2,1,1,R,14880
3754,31,12,7,3,H,-179160
3755,4,3,2,0,-,-59400
3756,0,0,0,0,R,112600
3757,30,13,8,4,H,-81960
3758,6,2,1,1,R,19520
3759,28,17,7,3,H,-144520
3760,5,1,2,1,-,-39160
3761,0,0,0,0,R,132840
3762,31,13,7,4,H,-65600
3763,6,2,0,0,R,46400
3764,27,17,8,4,H,-118160
3765,7,4,1,1,-,-26680
3766,0,0,0,0,R,145320
3767,30,15,7,3,H,-38720
3768,8,4,2,1,R,36640
3769,28,15,6,3,H,-121280
3770,4,2,2,1,-,-5920
3771,0,0,0,0,R,166080
3772,30,15,6,4,H,-16240
3773,7,5,1,0,R,79640
3774,29,14,8,4,H,-104920
3775,5,3,0,0,R,17080
3776,28,15,8,5,H,-161880
3777,5,3,1,1,-,-50400
3778,0,0,0,0,R,121600
3779,31,13,7,3,H,-72440
3780,4,1,1,0,R,53440
3781,29,15,8,4,H,-131120
3782,6,2,0,0,-,-19120
3783,0,0,0,0,R,152880
3784,30,13,8,4,H,-41680
3785,6,5,2,1,R,53680
3786,27,17,6,3,H,-94240
3787,8,2,1,1,-,-12760
3788,0,0,0,0,R,159240
3789,29,16,7,3,H,-14800
3790,6,3,2,1,R,80560
3791,29,16,6,3,H,-87360
3792,6,5,2,0,R,12400
3793,29,14,8,4,H,-172160
3794,6,3,1,1,-,-70680
3795,0,0,0,0,R,101320
3796,30,14,7,3,H,-82720
3797,4,2,2,1,R,32640
3798,30,15,6,4,H,-149680
3799,4,2,1,0,-,-23800
3800,0,0,0,0,R,148200
3801,28,18,7,4,H,-20240
3802,7,3,1,0,R,75640
3803,27,19,7,4,H,-82800
3804,6,3,0,0,R,29200
3805,27,13,8,4,H,-135360
3806,7,3,1,1,-,-43880
3807,0,0,0,0,R,128120
3808,28,17,7,3,H,-35920
3809,5,2,2,1,R,69440
3810,28,18,6,3,H,-88480
3811,4,2,2,1,R,26880
3812,31,11,8,4,H,-177680
3813,6,1,1,1,-,-76200
3814,0,0,0,0,R,95800
3815,28,17,7,3,H,-68240
3816,5,2,2,1,R,37120
3817,30,14,7,4,H,-151320
3818,5,2,0,0,-,-29320
3819,0,0,0,0,R,142680
3820,28,17,8,4,H,-31880
3821,8,3,1,1,R,49600
3822,28,14,7,3,H,-114440
3823,6,4,0,0,-,-2440
3824,0,0,0,0,R,169560
3825,27,17,8,4,-,5000
3826,38,19,8,5,H,-273960
3827,7,2,1,0,-,-178080
3828,0,0,0,0,-,-6080
3829,0,0,0,0,R,165920
3830,28,18,7,4,H,-2520
3831,5,4,0,0,R,119480
3832,29,14,8,4,H,-65080
3833,7,3,2,1,R,20280
3834,31,12,8,4,H,-184280
3835,6,3,1,1,-,-82800
3836,0,0,0,0,R,89200
3837,30,15,7,3,H,-94840
3838,5,3,2,1,R,10520
3839,30,15,6,4,H,-171800
3840,5,4,1,0,-,-55920
3841,0,0,0,0,R,116080
3842,28,15,6,3,H,-41840
3843,4,2,2,1,R,73520
3844,30,15,6,4,H,-108800
3845,5,3,1,0,R,7080
3846,27,20,6,3,H,-140840
3847,6,4,2,0,-,-41080
3848,0,0,0,0,R,130920
3849,29,14,8,4,H,-53640
3850,4,4,0,0,R,78360
3851,29,14,8,4,H,-106200
3852,7,3,2,1,-,-20840
3853,0,0,0,0,R,151160
3854,28,18,6,3,H,-6760
3855,5,1,2,1,R,98600
3856,30,13,8,4,H,-95960
3857,8,4,1,1,-,-14480
3858,0,0,0,0,R,157520
3859,27,15,7,3,-,3480
3860,38,17,10,5,H,-287720
3861,7,4,1,1,-,-196240
3862,0,0,0,0,-,-24240
3863,0,0,0,0,R,147760
3864,31,13,7,3,H,-46280
3865,7,4,1,0,R,49600
3866,28,19,6,3,H,-108320
3867,4,3,1,0,R,17560
3868,30,13,8,4,H,-177000
3869,9,4,2,1,-,-111640
3870,0,0,0,0,R,60360
3871,28,18,6,3,H,-97560
3872,4,1,2,1,R,17800
3873,30,15,6,4,H,-164520
3874,5,2,1,0,-,-48640
3875,0,0,0,0,R,123360
3876,28,18,7,4,H,-45080
3877,7,4,0,0,R,56920
3878,29,13,6,4,H,-115400
3879,7,3,1,0,-,-19520
3880,0,0,0,0,R,152480
3881,31,12,8,4,H,-52080
3882,5,2,2,1,R,53280
3883,31,13,7,4,H,-145160
3884,7,3,0,0,-,-43160
3885,0,0,0,0,R,128840
3886,29,15,8,4,H,-55720
3887,5,1,1,1,R,55760
3888,28,18,7,3,H,-108280
3889,7,3,2,1,-,-22920
3890,0,0,0,0,R,149080
3891,31,11,8,4,H,-55480
3892,5,3,1,1,R,56000
3893,28,17,7,3,H,-108040
3894,7,5,2,1,-,-22680
3895,0,0,0,0,R,149320
3896,28,14,6,3,H,-8600
3897,6,4,2,1,R,86760
3898,28,18,6,3,H,-71160
3899,6,2,2,0,R,28600
3900,29,15,8,4,H,-155960
3901,5,3,0,0,-,-33960
3902,0,0,0,0,R,138040
3903,29,14,8,4,H,-46520
3904,5,4,1,1,R,64960
3905,30,15,7,3,H,-119080
3906,5,4,2,1,-,-13720
3907,0,0,0,0,R,158280
3908,29,15,8,4,H,-26280
3909,7,3,0,0,R,75720
3910,29,15,8,4,H,-108840
3911,5,4,1,1,R,2640
3912,30,14,7,3,H,-181400
3913,4,0,2,0,-,-61640
3914,0,0,0,0,R,110360
3915,31,13,7,3,H,-83680
3916,6,2,0,0,R,28320
3917,27,17,8,4,H,-136240
3918,6,0,1,1,-,-34760
3919,0,0,0,0,R,137240
3920,30,15,7,3,H,-46800
3921,4,3,2,2,R,64160
3922,30,14,7,4,H,-124280
3923,6,3,0,0,-,-12280
3924,0,0,0,0,R,159720
3925,30,13,8,4,H,-34840
3926,5,2,2,1,R,70520
3927,29,16,6,3,H,-97400
3928,6,5,1,0,R,8480
3929,29,16,7,4,H,-169960
3930,8,5,0,0,-,-77960
3931,0,0,0,0,R,94040
3932,28,12,8,4,H,-80520
3933,6,3,1,1,R,20960
3934,31,13,7,3,H,-173080
3935,5,0,1,0,-,-57200
3936,0,0,0,0,R,114800
3937,27,20,6,3,H,-33120
3938,5,3,1,0,R,82760
3939,28,18,7,4,H,-85680
3940,4,3,1,0,R,40200
3941,28,17,7,4,H,-128240
3942,6,2,0,0,-,-16240
3943,0,0,0,0,R,155760
3944,29,14,8,4,H,-28800
3945,6,3,2,1,R,66560
3946,30,14,7,4,H,-121880
3947,7,2,0,0,-,-19880
3948,0,0,0,0,R,152120
3949,27,16,7,4,H,-6320
3950,4,3,1,0,R,119560
3951,30,13,8,4,H,-75000
3952,6,2,1,1,R,26480
3953,29,16,7,3,H,-147560
3954,5,1,2,1,-,-42200
3955,0,0,0,0,R,129800
3956,29,17,6,3,H,-38120
3957,5,3,1,0,R,77760
3958,28,17,7,4,H,-90680
3959,5,3,0,0,R,31320
3960,28,16,8,4,H,-143240
3961,6,1,1,1,-,-41760
3962,0,0,0,0,R,130240
3963,30,14,7,3,H,-53800
3964,5,3,2,1,R,51560
3965,29,17,6,3,H,-116360
3966,6,3,1,0,-,-10480
3967,0,0,0,0,R,161520
3968,28,13,7,4,H,-6920
3969,4,3,1,0,R,118960
3970,28,17,7,4,H,-49480
3971,9,6,0,0,R,32520
3972,31,11,8,4,H,-172040
3973,4,2,2,1,-,-56680
3974,0,0,0,0,R,115320
3975,30,15,6,4,H,-67000
3976,6,3,0,0,R,45000
3977,30,13,8,4,H,-149560
3978,5,1,2,1,-,-44200
3979,0,0,0,0,R,127800
3980,29,16,6,3,H,-40120
3981,5,3,1,0,R,75760
3982,28,19,6,3,H,-82160
3983,4,4,1,0,R,43720
3984,28,18,6,4,H,-118600
3985,4,1,1,0,R,7280
3986,30,14,7,4,H,-181160
3987,5,3,0,0,-,-59160
3988,0,0,0,0,R,112840
3989,27,17,8,5,H,-56120
3990,9,4,1,1,R,15360
3991,31,13,7,3,H,-178680
3992,4,4,1,0,-,-52800
3993,0,0,0,0,R,119200
3994,31,11,8,4,H,-85360
3995,7,2,2,1,R,0
3996,29,18,6,2,H,-163520
3997,4,3,2,1,-,-48160
3998,0,0,0,0,R,123840
3999,30,13,8,4,H,-70720
4000,7,2,1,1,R,20760
4001,29,16,7,3,H,-153280
4002,4,1,2,1,-,-37920
4003,0,0,0,0,R,134080
4004,26,17,6,3,H,-3840
4005,9,4,2,1,R,61520
4006,31,13,7,4,H,-136920
4007,7,1,0,0,-,-34920
4008,0,0,0,0,R,137080
4009,29,15,8,4,H,-47480
4010,8,3,2,1,R,27880
4011,30,14,7,4,H,-160560
4012,6,2,1,0,-,-54680
4013,0,0,0,0,R,117320
4014,28,16,8,4,H,-57240
4015,6,4,1,1,R,44240
4016,31,13,7,3,H,-149800
4017,5,1,2,0,-,-40040
4018,0,0,0,0,R,131960
4019,28,17,7,4,H,-36480
4020,8,6,0,0,R,55520
4021,27,15,7,4,H,-102920
4022,5,2,0,0,R,19080
4023,30,13,8,3,H,-171080
4024,7,3,2,1,-,-85720
4025,0,0,0,0,R,86280
4026,32,10,8,3,H,-123880
4027,5,3,1,1,-,-12400
4028,0,0,0,0,R,159600
4029,31,13,7,3,H,-34440
4030,6,3,1,0,R,71440
4031,31,12,8,4,H,-133120
4032,4,4,1,1,-,-11640
4033,0,0,0,0,R,160360
4034,29,16,7,3,H,-13680
4035,5,3,2,1,R,91680
4036,28,18,6,3,H,-66240
4037,3,1,2,1,R,59120
4038,28,18,6,3,H,-98800
4039,2,1,1,1,R,42680
4040,31,12,7,4,H,-155760
4041,5,3,1,0,-,-39880
4042,0,0,0,0,R,132120
4043,28,18,7,4,H,-36320
4044,10,5,0,0,R,35680
4045,29,14,8,4,H,-148880
4046,5,4,2,1,-,-43520
4047,0,0,0,0,R,128480
4048,30,15,6,4,H,-53840
4049,5,2,1,0,R,62040
4050,32,10,8,4,H,-152520
4051,5,2,2,1,-,-47160
4052,0,0,0,0,R,124840
4053,30,15,6,4,H,-57480
4054,7,1,1,0,R,38400
4055,29,15,8,4,H,-146160
4056,5,4,1,1,-,-34680
4057,0,0,0,0,R,137320
4058,27,16,7,3,H,-16720
4059,6,4,1,1,R,84760
4060,30,14,7,3,H,-99280
4061,6,4,2,0,R,480
4062,29,14,8,4,H,-184080
4063,6,3,0,0,-,-72080
4064,0,0,0,0,R,99920
4065,27,19,7,4,H,-58520
4066,5,1,0,0,R,63480
4067,28,16,8,4,H,-111080
4068,6,1,1,1,-,-9600
4069,0,0,0,0,R,162400
4070,28,18,7,3,H,-1640
4071,6,1,2,1,R,93720
4072,28,18,6,3,H,-64200
4073,6,2,2,1,R,31160
4074,28,18,7,4,H,-137280
4075,3,2,1,0,-,-1400
4076,0,0,0,0,R,170600
4077,28,18,6,3,-,12680
4078,37,19,10,4,H,-264120
4079,6,3,2,1,-,-168760
4080,0,0,0,0,R,3240
4081,29,17,6,3,H,-164680
4082,4,2,1,0,-,-38800
4083,0,0,0,0,R,133200
4084,29,16,7,4,H,-45240
4085,7,2,0,0,R,56760
4086,29,15,8,4,H,-127800
4087,5,4,1,1,-,-16320
4088,0,0,0,0,R,155680
4089,26,21,7,3,-,11640
4090,36,21,8,4,H,-242920
4091,7,3,1,0,-,-147040
4092,0,0,0,0,R,24960
4093,28,15,6,3,H,-132960
4094,4,1,1,0,-,-7080
4095,0,0,0,0,R,164920
4096,29,14,8,4,H,-19640
4097,7,2,1,1,R,71840
4098,28,18,7,3,H,-92200
4099,5,3,2,1,R,13160
4100,30,14,7,4,H,-175280
4101,6,2,1,0,-,-69400
4102,0,0,0,0,R,102600
4103,30,13,8,4,H,-91960
4104,6,2,2,1,R,3400
4105,29,16,6,3,H,-164520
4106,8,3,1,0,-,-78640
4107,0,0,0,0,R,93360
4108,29,14,8,4,H,-91200
4109,7,4,2,1,-,-5840
4110,0,0,0,0,R,166160
4111,26,18,6,3,-,28240
4112,38,17,10,5,H,-262960
4113,8,4,1,1,-,-181480
4114,0,0,0,0,-,-9480
4115,0,0,0,0,R,162520
4116,28,17,7,3,H,-1520
4117,4,3,2,1,R,113840
4118,31,12,8,4,H,-90720
4119,6,4,0,0,R,21280
4120,28,16,8,4,H,-153280
4121,5,1,1,1,-,-41800
4122,0,0,0,0,R,130200
4123,31,13,7,3,H,-63840
4124,5,4,1,0,R,52040
4125,28,19,6,3,H,-105880
4126,6,2,1,0,R,0
4127,29,14,8,4,H,-184560
4128,9,4,1,1,-,-113080
4129,0,0,0,0,R,58920
4130,28,13,7,3,H,-105120
4131,8,3,2,1,-,-29760
4132,0,0,0,0,R,142240
4133,31,11,8,4,H,-62320
4134,5,3,0,0,R,59680
4135,30,13,8,4,H,-134880
4136,5,3,2,1,-,-29520
4137,0,0,0,0,R,142480
4138,31,12,8,4,H,-62080
4139,7,3,1,1,R,29400
4140,28,17,7,3,H,-134640
4141,4,3,2,1,-,-19280
4142,0,0,0,0,R,152720
4143,28,18,6,3,H,-5200
4144,6,3,2,0,R,94560
4145,30,13,8,4,H,-100000
4146,6,2,1,1,R,1480
4147,28,14,7,3,H,-162560
4148,8,3,2,1,-,-87200
4149,0,0,0,0,R,84800
4150,30,14,7,4,H,-103640
4151,7,4,0,0,-,-1640
